titulo,url,ano,fecha,hora,twitter,tags
Alcanzamos las 400 entradas,http://lapinatafrikie.blogspot.com/2008/07/alcanzamos-las-400-entradas.html,2008,07-03,16:06,@dmaeztu,#LPF #blogger
Villains,http://lapinatafrikie.blogspot.com/2008/07/villains.html,2008,07-03,12:14,@ArkaitzCP,#LPF #noticias #series #Trailers
"Saw V, poster",http://lapinatafrikie.blogspot.com/2008/07/saw-v-poster.html,2008,07-03,12:04,@ArkaitzCP,#LPF #Posters
"Bruselas, capital europea",http://lapinatafrikie.blogspot.com/2008/07/bruselas-capital-europea.html,2008,07-02,22:46,@ArkaitzCP,#LPF #Non-Frikies
"Buen viaje, Don. S. Davis",http://lapinatafrikie.blogspot.com/2008/07/buen-viaje-don-s-davis.html,2008,07-01,11:54,@dmaeztu,#LPF #Homenaje #noticias
Ovejas Asesinas,http://lapinatafrikie.blogspot.com/2008/06/ovejas-asesinas.html,2008,06-30,22:32,@HerceJaime,#LPF #Videoscuriosos
EL consultorio de Cthulhu,http://lapinatafrikie.blogspot.com/2008/06/el-consultorio-de-cthulhu.html,2008,06-30,20:54,@dmaeztu,#LPF #Fantasía-épica #Humor #Literatura #Videoscuriosos #youtube
The Bourne Conspiracy,http://lapinatafrikie.blogspot.com/2008/06/bourne-conspiracy.html,2008,06-29,12:35,@HerceJaime,#LPF #JimoOoRecomienda #Videojuegos
Un frikie en Madrid,http://lapinatafrikie.blogspot.com/2008/06/un-frikie-en-madrid.html,2008,06-27,17:17,@dmaeztu,#LPF #Miscelanea #Non-Frikies
Mod de los Simpsons para Q3 Arena,http://lapinatafrikie.blogspot.com/2008/06/mod-de-los-simpsons-para-q3-arena.html,2008,06-25,05:36,@ArkaitzCP,#LPF #series #Videojuegos
Mario Kart para la Wii,http://lapinatafrikie.blogspot.com/2008/06/mario-kart-para-la-wii.html,2008,06-23,12:44,@HerceJaime,#LPF #JimoOoRecomienda #Videojuegos
Devil May Cry,http://lapinatafrikie.blogspot.com/2008/06/devil-may-cry.html,2008,06-23,12:37,@HerceJaime,#LPF #Manganime
Los Piñateros en la Fan'08,http://lapinatafrikie.blogspot.com/2008/06/los-piateros-en-la-fan08.html,2008,06-22,15:59,@dmaeztu,#LPF #Cosplaymania #Cultura #festivales #Manganime
Amenophis recomienda... ¡The Legend of Zelda: The Phantom Hourglass,http://lapinatafrikie.blogspot.com/2008/06/amenophis-recomienda-legend-of-zelda.html,2008,06-21,14:44,@dmaeztu,#LPF #Amenophisrecomienda #Videojuegos
Sueño de muchos,http://lapinatafrikie.blogspot.com/2008/06/sueo-de-muchos.html,2008,06-21,00:54,@ArkaitzCP,#LPF #Miscelanea
Un momento de Clerks II,http://lapinatafrikie.blogspot.com/2008/06/un-momento-de-clerks-ii.html,2008,06-19,23:37,@Pemtano,#LPF #Humor #youtube
"Max Payne, la película",http://lapinatafrikie.blogspot.com/2008/06/max-payne-la-pelcula.html,2008,06-19,23:15,@ArkaitzCP,#LPF #noticias #Películas
"30 segundos de Prison Break, mucho",http://lapinatafrikie.blogspot.com/2008/06/30-segundos-de-prison-break-mucho.html,2008,06-19,22:35,@ArkaitzCP,#LPF #series #Trailers
Tempano recomienda... Ninja Gaiden II,http://lapinatafrikie.blogspot.com/2008/06/tempano-recomienda-ninja-gaiden-ii.html,2008,06-19,19:57,@Pemtano,#LPF #Tempanorecomienda #Videojuegos #Xbox360
El nuevo Canon,http://lapinatafrikie.blogspot.com/2008/06/el-nuevo-canon.html,2008,06-19,19:52,@Pemtano,#LPF #noticias
3ª Ley de Clarke,http://lapinatafrikie.blogspot.com/2008/06/3-ley-de-clarke.html,2008,06-18,20:53,@dmaeztu,#LPF #Ciencia #Cultura
"Conferencia FAN'08: Félix Ares, la IA",http://lapinatafrikie.blogspot.com/2008/06/conferencia-fan08-flix-ares-la-ia.html,2008,06-18,10:58,@ArkaitzCP,#LPF #festivales #Manganime #noticias #Tecnología
"Fan'08, Horario",http://lapinatafrikie.blogspot.com/2008/06/fan08-horario.html,2008,06-18,09:27,@dmaeztu,#LPF #festivales #Manganime
"Disaster Movie, poster",http://lapinatafrikie.blogspot.com/2008/06/disaster-movie-poster.html,2008,06-17,23:08,@ArkaitzCP,#LPF #Posters
Gotei 13,http://lapinatafrikie.blogspot.com/2008/06/gotei-13.html,2008,06-15,17:42,@dmaeztu,#LPF #Cosplaymania #Manganime
Marcate un poster,http://lapinatafrikie.blogspot.com/2008/06/marcate-un-poster.html,2008,06-15,14:23,@ArkaitzCP,#LPF #Miscelanea #Posters
6 euros por... El incidente,http://lapinatafrikie.blogspot.com/2008/06/6-euros-por-el-incidente.html,2008,06-15,01:09,@Pemtano,#LPF #6eurospor
FAN'08,http://lapinatafrikie.blogspot.com/2008/06/sin-duda-pamplona-mi-querida-ciudad-y.html,2008,06-13,20:42,@ArkaitzCP,#LPF #festivales #Manganime #noticias
El asesinato de Akihabara,http://lapinatafrikie.blogspot.com/2008/06/el-asesinato-de-akihabara.html,2008,06-13,07:35,@Pemtano,#LPF #Japon #noticias
Nueva temporada de frikadas universitarias,http://lapinatafrikie.blogspot.com/2008/06/nueva-temporada-de-frikadas.html,2008,06-11,21:47,@dmaeztu,#LPF #frikies #Miscelanea #WTF
Lo que hace el aburrimiento,http://lapinatafrikie.blogspot.com/2008/06/lo-que-hace-el-aburrimiento.html,2008,06-11,19:35,@ArkaitzCP,#LPF #Videoscuriosos
1er partido de Eurocopa,http://lapinatafrikie.blogspot.com/2008/06/1er-partido-de-eurocopa.html,2008,06-11,19:15,@HerceJaime,#LPF #Humor #Miscelanea #youtube
Ángeles y Demonios,http://lapinatafrikie.blogspot.com/2008/06/ngeles-y-demonios.html,2008,06-10,22:57,@ArkaitzCP,#LPF #noticias #Películas
"""El camino más corto entre dos puntos es la estupided""",http://lapinatafrikie.blogspot.com/2008/06/el-camino-ms-corto-entre-dos-puntos-es.html,2008,06-10,18:20,@HerceJaime,#LPF #Reflexiones
Flipa con el edificio más alto del mundo,http://lapinatafrikie.blogspot.com/2008/06/flipa-con-el-edificio-ms-alto-del-mundo.html,2008,06-09,22:54,@dmaeztu,#LPF #Miscelanea
The Irish Pub Directory,http://lapinatafrikie.blogspot.com/2008/06/irish-pub-directory.html,2008,06-08,22:41,@ArkaitzCP,#LPF #Cultura #Non-Frikies
"Frederick Wertham, el asesino de Superhéroes",http://lapinatafrikie.blogspot.com/2008/06/frederick-wertham-el-asesino-de.html,2008,06-07,17:57,@dmaeztu,#LPF #Comics
Los Exámenes,http://lapinatafrikie.blogspot.com/2008/06/los-exmenes.html,2008,06-07,12:38,@ArkaitzCP,#LPF #Non-Frikies
El Metro,http://lapinatafrikie.blogspot.com/2008/06/el-metro.html,2008,06-05,22:30,@ArkaitzCP,#LPF #Películas #Posters
Palabra de honor. Simple curiosidad.,http://lapinatafrikie.blogspot.com/2008/06/palabra-de-honor-simple-curiosidad.html,2008,06-05,19:56,@dmaeztu,#LPF #Miscelanea #Non-Frikies
CQC y el Orgullo Friki,http://lapinatafrikie.blogspot.com/2008/06/cqc-y-el-orgullo-friki.html,2008,06-04,16:30,@Pemtano,#LPF #frikies #youtube
Tengen Toppa Gurren Lagann,http://lapinatafrikie.blogspot.com/2008/06/tempano-recomienda-tengen-toppa-gurren.html,2008,06-04,15:38,@Pemtano,#LPF #Manganime #Tempanorecomienda
Californication,http://lapinatafrikie.blogspot.com/2008/06/californication.html,2008,06-04,09:57,@ArkaitzCP,#LPF #series
Hollywood arde!,http://lapinatafrikie.blogspot.com/2008/06/mientras-aqu-al-norte-de-la-pennsula.html,2008,06-02,18:13,@ArkaitzCP,#LPF #noticias #Películas #series
el ordne de lsa letras,http://lapinatafrikie.blogspot.com/2008/06/el-ordne-de-lsa-letras.html,2008,06-01,19:17,@HerceJaime,#LPF #Reflexiones
Worry About You,http://lapinatafrikie.blogspot.com/2008/06/worry-about-you.html,2008,06-01,12:28,@ArkaitzCP,#LPF #Musica #Tecnología
El mito de las edades,http://lapinatafrikie.blogspot.com/2008/05/el-mito-de-las-edades.html,2008,05-31,12:15,@dmaeztu,#LPF #Fantasía-épica #Literatura
Recut trailers,http://lapinatafrikie.blogspot.com/2008/05/recut-trailers.html,2008,05-30,15:56,@ArkaitzCP,#LPF #Humor #Trailers #Videoscuriosos
X-Men Origins,http://lapinatafrikie.blogspot.com/2008/05/x-men-origins.html,2008,05-29,22:50,@ArkaitzCP,#LPF #Comics #noticias #Películas
Dollhouse,http://lapinatafrikie.blogspot.com/2008/05/dollhouse.html,2008,05-29,22:23,@ArkaitzCP,#LPF #noticias #series
"31 de mayo, día sin tabaco",http://lapinatafrikie.blogspot.com/2008/05/31-de-mayo-da-sin-tabaco.html,2008,05-29,21:19,@ArkaitzCP,#LPF #Non-Frikies #noticias
Carteles emotivos,http://lapinatafrikie.blogspot.com/2008/05/carteles-emotivos.html,2008,05-28,22:45,@Pemtano,#LPF #Humor
Los pervertidos en las series actuales: Top 4,http://lapinatafrikie.blogspot.com/2008/05/los-pervertidos-en-las-series-actuales.html,2008,05-28,17:38,@dmaeztu,#LPF #Reflexiones #series
Eurotongo,http://lapinatafrikie.blogspot.com/2008/05/eurotongo.html,2008,05-27,19:14,@HerceJaime,#LPF #Reflexiones
Vincent,http://lapinatafrikie.blogspot.com/2008/05/vincent.html,2008,05-27,19:09,@HerceJaime,#LPF
Super Agente 86,http://lapinatafrikie.blogspot.com/2008/05/super-agente-86.html,2008,05-27,15:20,@ArkaitzCP,#LPF #Trailers
Intro: Ergo Proxy,http://lapinatafrikie.blogspot.com/2008/05/intro-ergo-proxy.html,2008,05-27,13:40,@HerceJaime,#LPF #JimoOoRecomienda #Manganime
Eurovisión,http://lapinatafrikie.blogspot.com/2008/05/eurovisin.html,2008,05-26,15:16,@ArkaitzCP,#LPF #Humor #youtube
La Piñata Frikie. Crecemos contigo,http://lapinatafrikie.blogspot.com/2008/05/la-piata-frikie-crecemos-contigo.html,2008,05-25,18:31,@dmaeztu,#LPF #blogger
Orgullo Friki 2008,http://lapinatafrikie.blogspot.com/2008/05/orguyo-friki-2008.html,2008,05-25,12:48,@dmaeztu,#LPF #frikies
El sofá de los Simpsons,http://lapinatafrikie.blogspot.com/2008/05/el-sof-de-los-simpsons.html,2008,05-24,15:00,@ArkaitzCP,#LPF #Videoscuriosos
Spielberg Chochea,http://lapinatafrikie.blogspot.com/2008/05/spielberg-chochea.html,2008,05-23,12:23,@dmaeztu,#LPF #6eurospor #Películas #ST:IndianaJones
"Indiana Jones y La Ultima Cruzada, en dos minutos",http://lapinatafrikie.blogspot.com/2008/05/indiana-jones-y-la-ultima-cruzada-en.html,2008,05-22,19:27,@HerceJaime,#LPF #ST:IndianaJones
La Última Cruzada,http://lapinatafrikie.blogspot.com/2008/05/la-ltima-cruzada.html,2008,05-22,15:20,@ArkaitzCP,#LPF #Películas #ST:IndianaJones
"Dexter 3ª Temporada, Poster",http://lapinatafrikie.blogspot.com/2008/05/dexter-3-temporada-poster.html,2008,05-22,14:39,@ArkaitzCP,#LPF #Posters #series
Martina la Oliva,http://lapinatafrikie.blogspot.com/2008/05/martina-la-oliva.html,2008,05-21,22:36,@dmaeztu,#LPF #Comics #Humor
Pídeselo a los Dioses,http://lapinatafrikie.blogspot.com/2008/05/pdeselo-los-dioses.html,2008,05-21,21:32,@ArkaitzCP,#LPF #blogger #frikies #Non-Frikies
El Templo Maldito,http://lapinatafrikie.blogspot.com/2008/05/el-templo-maldito.html,2008,05-21,18:01,@ArkaitzCP,#LPF #Películas #ST:IndianaJones
Poster de The Happening,http://lapinatafrikie.blogspot.com/2008/05/poster-de-happening.html,2008,05-21,17:54,@ArkaitzCP,#LPF #noticias #Películas #Posters
Corre Indi corre,http://lapinatafrikie.blogspot.com/2008/05/corre-indi-corre.html,2008,05-20,18:19,@Pemtano,#LPF #Humor #ST:IndianaJones #youtube
El Arca Perdida,http://lapinatafrikie.blogspot.com/2008/05/el-arca-perdida.html,2008,05-20,16:50,@ArkaitzCP,#LPF #ABra'taclemola #Películas #ST:IndianaJones
Indiana Jones y sus parodias,http://lapinatafrikie.blogspot.com/2008/05/indiana-jones-y-sus-parodias.html,2008,05-19,18:52,@dmaeztu,#LPF #Películas #series #ST:IndianaJones
"La Calavera de Cristal, Trailer",http://lapinatafrikie.blogspot.com/2008/05/la-calavera-de-cristal-trailer.html,2008,05-19,15:09,@ArkaitzCP,#LPF #ST:IndianaJones #Trailers
Semana temática: Indiana Jones,http://lapinatafrikie.blogspot.com/2008/05/semana-temtica-indiana-jones.html,2008,05-18,22:18,@ArkaitzCP,#LPF #Películas #ST:IndianaJones
"El Informal y sus doblajes, parte 2 - Videoclips",http://lapinatafrikie.blogspot.com/2008/05/el-informal-y-sus-doblajes-parte-2.html,2008,05-18,19:34,@Pemtano,#LPF #Humor #ST:ElInfotmal #youtube
Descubre a... Felix Álvarez,http://lapinatafrikie.blogspot.com/2008/05/descubre-felix-alvarez.html,2008,05-18,19:23,@Pemtano,#LPF #Descubrea #ST:ElInformal
El podio de videos del Chuache,http://lapinatafrikie.blogspot.com/2008/05/el-podio-de-videos-del-chuache.html,2008,05-18,01:24,@dmaeztu,#LPF #Humor #ST:ElInformal #youtube
The Happening,http://lapinatafrikie.blogspot.com/2008/05/happening.html,2008,05-17,21:02,@ArkaitzCP,#LPF #Películas #Trailers
EMO...,http://lapinatafrikie.blogspot.com/2008/05/emo.html,2008,05-17,14:05,@Pemtano,#LPF #Humor
Los poemas de Tim Burton,http://lapinatafrikie.blogspot.com/2008/05/el-otro-da-me-hice-con-un-ejemplar-de.html,2008,05-17,10:55,@HerceJaime,#LPF #Literatura #Miscelanea
Día de Internet,http://lapinatafrikie.blogspot.com/2008/05/da-de-internet.html,2008,05-16,23:43,@ArkaitzCP,#LPF #noticias #Tecnología
Spontex y Dexter,http://lapinatafrikie.blogspot.com/2008/05/spontex-y-dexter.html,2008,05-16,23:14,@dmaeztu,#LPF #Publicidad #series
Poster de Hell Boy 2,http://lapinatafrikie.blogspot.com/2008/05/poter-de-hell-boy-2.html,2008,05-16,23:03,@ArkaitzCP,#LPF #noticias #Películas #Posters
Descubre a... Florentino Fernandez,http://lapinatafrikie.blogspot.com/2008/05/descubre-florentino-fernandez.html,2008,05-16,22:35,@ArkaitzCP,#LPF #Descubrea #ST:ElInformal
Fringe,http://lapinatafrikie.blogspot.com/2008/05/fringe.html,2008,05-16,22:12,@ArkaitzCP,#LPF #noticias #series
90210 vuelve a la TV,http://lapinatafrikie.blogspot.com/2008/05/90210-vuelve-la-tv.html,2008,05-15,21:34,@ArkaitzCP,#LPF #noticias #series
"Star wars, japones",http://lapinatafrikie.blogspot.com/2008/05/star-wars-japones.html,2008,05-15,20:35,@HerceJaime,#LPF #Japon #StarWars
Star Wars Japonés,http://lapinatafrikie.blogspot.com/2008/05/star-wars-japons.html,2008,05-15,17:23,@ArkaitzCP,#LPF #Japon #Películas #StarWars
"El Informal y sus doblajes, parte 1",http://lapinatafrikie.blogspot.com/2008/05/el-informal-y-sus-doblajes-parte-1.html,2008,05-14,15:53,@Pemtano,#LPF #Humor #ST:ElInformal #youtube
Fondo de Bleach,http://lapinatafrikie.blogspot.com/2008/05/fondo-de-bleach.html,2008,05-13,23:01,@ArkaitzCP,#LPF #Humor #Manganime
"El Informal, en clase de Francés",http://lapinatafrikie.blogspot.com/2008/05/el-imformal-en-clase-de-francs.html,2008,05-13,13:43,@HerceJaime,#LPF #ST:ElInformal
X Files: I want to believe,http://lapinatafrikie.blogspot.com/2008/05/x-files-i-want-to-believe.html,2008,05-12,22:41,@ArkaitzCP,#LPF #noticias #Películas #series
Descubre a... Miguel Nadal,http://lapinatafrikie.blogspot.com/2008/05/descubre-miguel-nadal.html,2008,05-12,20:57,@Pemtano,#LPF #Descubrea #ST:ElInformal
A Bra'tac le mola... La Habitación Perdida,http://lapinatafrikie.blogspot.com/2008/05/bratac-le-mola-la-habitacin-perdida.html,2008,05-12,15:26,@ArkaitzCP,#LPF #ABra'taclemola #series
Desbarajuste,http://lapinatafrikie.blogspot.com/2008/05/desbarajuste.html,2008,05-12,15:14,@ArkaitzCP,#LPF #noticias #series
Descubre a... Javier Capitán,http://lapinatafrikie.blogspot.com/2008/05/descubre-javier-capitn.html,2008,05-12,00:36,@dmaeztu,#LPF #Descubrea #ST:ElInformal
Semana temática: El Informal,http://lapinatafrikie.blogspot.com/2008/05/semana-temtica-el-informal.html,2008,05-12,00:03,@ArkaitzCP,#LPF #Humor #ST:ElInformal
Descubre a... Masi Oka,http://lapinatafrikie.blogspot.com/2008/05/descubre-masi-oka.html,2008,05-10,18:59,@ArkaitzCP,#LPF #Descubrea #series
"BioShock, la película",http://lapinatafrikie.blogspot.com/2008/05/bioshock-la-pelcula.html,2008,05-10,18:49,@ArkaitzCP,#LPF #noticias #Películas #Videojuegos
En todo Héroe puede haber un Villano,http://lapinatafrikie.blogspot.com/2008/05/en-todo-hroe-puede-haber-un-villano.html,2008,05-10,18:32,@ArkaitzCP,#LPF #noticias #series
Bleach en los Sims!!,http://lapinatafrikie.blogspot.com/2008/05/bleach-en-los-sims.html,2008,05-10,17:49,@HerceJaime,#LPF #Manganime #Videojuegos
30000,http://lapinatafrikie.blogspot.com/2008/05/30000.html,2008,05-10,15:36,@dmaeztu,#LPF #blogger
Anuncio nostálgico,http://lapinatafrikie.blogspot.com/2008/05/ltimamente-tengo-un-sueo-insoportable.html,2008,05-09,16:57,@ArkaitzCP,#LPF #Nostalgia #youtube
Hellboy según Matt Groening,http://lapinatafrikie.blogspot.com/2008/05/hellboy-segn-matt-groening.html,2008,05-08,14:46,@ArkaitzCP,#LPF #Humor
Nuevo Poster The Dark Knight,http://lapinatafrikie.blogspot.com/2008/05/nuevo-poster-dark-knight.html,2008,05-08,14:40,@ArkaitzCP,#LPF #Comics #noticias #Películas #Posters
La cara oculta del MacBook Air,http://lapinatafrikie.blogspot.com/2008/05/necesitar-un-portatil-dentro-de-unos.html,2008,05-07,23:22,@ArkaitzCP,#LPF #Humor #Publicidad #Tecnología
Ejemplo de spoiler,http://lapinatafrikie.blogspot.com/2008/05/ejemplo-de-spoiler.html,2008,05-07,22:37,@Pemtano,#LPF #Humor
Amenophis recomineda... ¡Samurai Champloo!,http://lapinatafrikie.blogspot.com/2008/05/amenophis-recomineda-samurai-champloo.html,2008,05-07,22:05,@dmaeztu,#LPF #Amenophisrecomienda #Manganime
Descubre a ......Mineko Iwasaki,http://lapinatafrikie.blogspot.com/2008/05/conoce-mineko-iwasaki.html,2008,05-07,19:20,@HerceJaime,#LPF #Descubrea #Japon #JimoOoRecomienda
"Prince of Persia, la película",http://lapinatafrikie.blogspot.com/2008/05/prince-of-persia-la-pelcula.html,2008,05-07,18:30,@ArkaitzCP,#LPF #noticias #Películas #Posters #Videojuegos
Enjuto Mojamuto se siente gif,http://lapinatafrikie.blogspot.com/2008/05/enjuto-mojamuto-se-siente-gif.html,2008,05-06,18:54,@Pemtano,#LPF #Humor #youtube
¡Pásame ese gif!,http://lapinatafrikie.blogspot.com/2008/05/gif.html,2008,05-05,21:27,@Pemtano,#LPF #Humor #Pásameesegif
Votanos Blog del Día,http://lapinatafrikie.blogspot.com/2008/05/votanos-blog-del-da.html,2008,05-04,23:46,@HerceJaime,#LPF
Como nos lo vamos a pasar en Japón!!,http://lapinatafrikie.blogspot.com/2008/05/como-nos-lo-vamos-pasar-en-japn.html,2008,05-04,17:28,@HerceJaime,#LPF #Japon #youtube
CLAMP,http://lapinatafrikie.blogspot.com/2008/05/el-otro-da-os-colgue-una-de-mis-intros.html,2008,05-01,23:17,@HerceJaime,#LPF #JimoOoRecomienda #Manganime
Desaparece el cura de los globos,http://lapinatafrikie.blogspot.com/2008/05/desaparece-el-cura-de-los-globos.html,2008,05-01,22:05,@ArkaitzCP,#LPF #Humor #noticias
"Hasta la vista, Baby Jesus!",http://lapinatafrikie.blogspot.com/2008/05/hasta-la-vista-baby-jesus.html,2008,05-01,21:54,@ArkaitzCP,#LPF #Humor #youtube
Descubre a... Ludovico Einaudi,http://lapinatafrikie.blogspot.com/2008/05/descubre-ludovico-einaudi.html,2008,05-01,16:15,@ArkaitzCP,#LPF #Descubrea #Musica
Por que la buena publicidad se agradece,http://lapinatafrikie.blogspot.com/2008/04/por-que-la-buena-publicidad-se-agradece.html,2008,04-30,14:00,@dmaeztu,#LPF #Publicidad
Rap de BöBöBö,http://lapinatafrikie.blogspot.com/2008/04/rap-de-bbb.html,2008,04-30,07:40,@Pemtano,#LPF #youtube
The Dark Knight vs Batman,http://lapinatafrikie.blogspot.com/2008/04/dark-knight-vs-batman.html,2008,04-29,21:54,@ArkaitzCP,#LPF #Comics #Películas #Trailers
¿Qué es lo mejor de la vida?,http://lapinatafrikie.blogspot.com/2008/04/qu-es-lo-mejor-de-la-vida.html,2008,04-29,12:43,@dmaeztu,#LPF #Películas #youtube
Furor de Manganime a imágen real,http://lapinatafrikie.blogspot.com/2008/04/furor-de-manganime-imgen-real.html,2008,04-28,23:25,@dmaeztu,#LPF #Manganime #Películas
Grandes Monstruos,http://lapinatafrikie.blogspot.com/2008/04/se-me-ha-ocurrido-que-podra-hacer-una.html,2008,04-28,22:22,@ArkaitzCP,#LPF #frikies #Japon #Películas #Reflexiones
"15 pavos, chavalín...",http://lapinatafrikie.blogspot.com/2008/04/15-pavos-chavaln.html,2008,04-28,21:45,@ArkaitzCP,#LPF #Musica #Nostalgia #Películas
¡Pásame ese gif!,http://lapinatafrikie.blogspot.com/2008/04/gif.html,2008,04-28,16:34,@Pemtano,#LPF #Humor #Pásameesegif
X-Clamp,http://lapinatafrikie.blogspot.com/2008/04/x-clamp.html,2008,04-27,22:44,@HerceJaime,#LPF #JimoOoRecomienda #Manganime
"LOST Parody 4, Lord of the Rings",http://lapinatafrikie.blogspot.com/2008/04/lost-parody-4-lord-of-rings.html,2008,04-26,19:29,@ArkaitzCP,#LPF #Humor #series #youtube
El nacimiento de un nuevo concepto: Tresling,http://lapinatafrikie.blogspot.com/2008/04/el-nacimiento-de-un-nuevo-concepto.html,2008,04-25,22:24,@dmaeztu,#LPF #Videojuegos
"LOST Parody 3, Harry Potter",http://lapinatafrikie.blogspot.com/2008/04/lost-parody-3-harry-potter.html,2008,04-25,17:15,@ArkaitzCP,#LPF #Humor #series #youtube
Descubre a... Don S. Davis,http://lapinatafrikie.blogspot.com/2008/04/descubre-don-s-davis.html,2008,04-25,15:38,@dmaeztu,#LPF #Descubrea #Películas #series
Momentos Inolvidables: La Máscara,http://lapinatafrikie.blogspot.com/2008/04/momentos-inolvidables-la-mscara.html,2008,04-24,22:48,@HerceJaime,#LPF #JimoOoRecomienda #Películas
"LOST, Piratas del Caribe",http://lapinatafrikie.blogspot.com/2008/04/lost-piratas-del-caribe.html,2008,04-24,16:26,@ArkaitzCP,#LPF #Humor #series #youtube
Tipos de manga,http://lapinatafrikie.blogspot.com/2008/04/tipos-de-manga.html,2008,04-23,22:58,@dmaeztu,#LPF #Manganime
Día del libro,http://lapinatafrikie.blogspot.com/2008/04/dia-del-libro.html,2008,04-23,22:48,@HerceJaime,#LPF #Literatura #Miscelanea
¿Qué pasará después?,http://lapinatafrikie.blogspot.com/2008/04/qu-pasar-despus.html,2008,04-23,22:05,@ArkaitzCP,#LPF #Humor #series #youtube
¡Pásame ese gif!,http://lapinatafrikie.blogspot.com/2008/04/gif-de-la-semana.html,2008,04-23,21:40,@Pemtano,#LPF #Humor #Pásameesegif
This is Sparta!!!,http://lapinatafrikie.blogspot.com/2008/04/this-is-sparta.html,2008,04-23,20:14,@Pemtano,#LPF #youtube
"The Spirit, Teaser",http://lapinatafrikie.blogspot.com/2008/04/spirit-teaser.html,2008,04-23,15:59,@ArkaitzCP,#LPF #Películas #Trailers
Flipa en Blanco,http://lapinatafrikie.blogspot.com/2008/04/flipa-en-blanco.html,2008,04-22,21:57,@ArkaitzCP,#LPF #series #Videoscuriosos
El Camino,http://lapinatafrikie.blogspot.com/2008/04/camino-y-no-me-paro-por-si-acaso-se.html,2008,04-21,23:11,@HerceJaime,#LPF #Reflexiones
The Spirit,http://lapinatafrikie.blogspot.com/2008/04/spirit.html,2008,04-21,21:05,@ArkaitzCP,#LPF #Comics #noticias #Películas #Posters
Corre cerdo corre!,http://lapinatafrikie.blogspot.com/2008/04/corre-cerdo-corre.html,2008,04-21,15:16,@Pemtano,#LPF #youtube
¿Quieres ver donde andan tus apellidos?,http://lapinatafrikie.blogspot.com/2008/04/quieres-ver-donde-andan-tus-apellidos.html,2008,04-20,23:20,@dmaeztu,#LPF #Miscelanea
"G.I. Joe, la película",http://lapinatafrikie.blogspot.com/2008/04/os-dejo-las-nuevas-imgenes-de-g.html,2008,04-20,20:29,@ArkaitzCP,#LPF #noticias #Películas
Descubre a... Tony Amendola,http://lapinatafrikie.blogspot.com/2008/04/descubre-tony-amendola.html,2008,04-18,16:52,@ArkaitzCP,#LPF #Descubrea #Películas #series
¡Pásame ese gif!,http://lapinatafrikie.blogspot.com/2008/04/cuidado-con-los-nios.html,2008,04-18,03:22,@Pemtano,#LPF #Humor #Pásameesegif
Juega al invaders,http://lapinatafrikie.blogspot.com/2008/04/lapinatafrike.html,2008,04-17,22:50,@ArkaitzCP,#LPF #Nostalgia #Videojuegos
Que pasó tras la película,http://lapinatafrikie.blogspot.com/2008/04/que-pas-tras-la-pelcula.html,2008,04-17,00:56,@ArkaitzCP,#LPF #frikies #series
Osuma Tezuka (手塚 治虫),http://lapinatafrikie.blogspot.com/2008/04/osuma-tezuka.html,2008,04-16,22:17,@HerceJaime,#LPF #JimoOoRecomienda #Manganime
Andrew Johnton,http://lapinatafrikie.blogspot.com/2008/04/andrew-johnton.html,2008,04-16,07:38,@Pemtano,#LPF #Musica #youtube
Gnome Fitness,http://lapinatafrikie.blogspot.com/2008/04/gnome-fitness.html,2008,04-16,00:29,@ArkaitzCP,#LPF #Miscelanea #Tecnología
Anexo Muertos vivientes: Momias,http://lapinatafrikie.blogspot.com/2008/04/anexo-muertos-vivientes-momias.html,2008,04-15,23:46,@dmaeztu,#LPF #Fantasía-épica #Reflexiones
The Incredible Hulk Poster,http://lapinatafrikie.blogspot.com/2008/04/incredible-hulk-poster.html,2008,04-15,14:49,@ArkaitzCP,#LPF #noticias #Películas #Posters
Guia de muertos vivientes,http://lapinatafrikie.blogspot.com/2008/04/guia-de-muertos-vivientes.html,2008,04-14,23:07,@dmaeztu,#LPF #Fantasía-épica #Reflexiones
"Fanboys, frikeza a raudales",http://lapinatafrikie.blogspot.com/2008/04/fanboys-frikeza-raudales.html,2008,04-14,22:16,@ArkaitzCP,#LPF #frikies #Humor #Trailers
Rayman Raving Rabbids,http://lapinatafrikie.blogspot.com/2008/04/rayman-raving-rabbids.html,2008,04-13,22:20,@HerceJaime,#LPF #Publicidad #Videojuegos #youtube
¿Qué ha sido de... Espinete?,http://lapinatafrikie.blogspot.com/2008/04/que-ha-sido-de-espinete.html,2008,04-13,16:48,@Pemtano,#LPF #Humor #Nostalgia
Paranoias de no tener PC,http://lapinatafrikie.blogspot.com/2008/04/paranoias-de-no-tener-pc.html,2008,04-13,16:43,@Pemtano,#LPF #Arte #frikies
Aquellos años Freaks... Barrio Sésamo,http://lapinatafrikie.blogspot.com/2008/04/aquellos-aos-freaks-barrio-ssamo.html,2008,04-13,15:17,@ArkaitzCP,#LPF #Nostalgia #youtube
ERDM nos necesita!,http://lapinatafrikie.blogspot.com/2008/04/erdm-nos-necesita.html,2008,04-13,00:23,@Pemtano,#LPF #Manganime #Miscelanea
Más real,http://lapinatafrikie.blogspot.com/2008/04/ms-real.html,2008,04-12,15:28,@ArkaitzCP,#LPF #Miscelanea #series #Tecnología #Videojuegos
